,Label,Edit,CommentCount,BodyLength,Reputation,Views,UpVotes,DownVotes,InlineCode,BlockCode,BlockCodeLine,Hyperlink
11478,1,0,0,35,2271,360,358,52,0,2,6,0
11479,1,0,3,60,96,7,5,0,0,3,3,0
11480,1,1,5,91,3408,268,30,16,4,3,17,0
11481,0,0,1,15,21,1,0,0,0,1,2,0
11482,1,1,12,108,12248,690,1235,70,3,2,9,1
11483,1,1,0,294,172516,13055,3363,73,4,4,63,0
11484,1,1,0,217,18009,1348,875,52,8,1,26,0
11485,1,0,1,49,8010,1219,2376,172,6,0,0,1
11486,1,0,6,204,1883,222,105,0,4,2,38,0
11487,1,1,0,126,14733,1931,1831,61,0,4,47,0
11488,0,0,0,64,21521,2060,545,223,1,1,9,0
11489,1,0,2,32,17839,5896,3692,957,0,2,6,0
11490,1,0,2,26,544,51,44,1,0,1,3,0
11491,0,0,0,63,544,51,44,1,0,2,8,0
11492,0,0,3,76,16094,746,250,76,0,1,17,0
11493,1,1,3,138,615041,126104,23439,1483,2,2,29,1
11494,0,0,2,71,46998,8605,848,1,2,1,15,0
11495,0,0,0,114,1883,222,105,0,0,2,16,0
11496,0,0,1,159,95,28,8,0,0,4,66,0
11497,1,0,0,43,11,19,0,0,0,0,0,1
11498,1,0,0,22,244,35,19,0,0,0,0,0
11499,0,0,0,11,55304,6023,3987,7085,1,0,0,1
11500,1,0,0,25,3084,293,21,48,0,1,6,0
11501,1,0,0,16,615,91,12,0,0,1,1,0
11502,0,0,0,67,9401,1362,159,9,0,1,13,0
11503,1,0,0,98,723,85,642,78,3,0,0,0
11504,0,0,0,92,72892,5894,1420,2243,1,4,20,0
11505,1,0,5,20,444,38,28,5,0,1,6,0
11506,1,1,0,17,615041,126104,23439,1483,2,1,1,2
11507,1,1,2,75,72892,5894,1420,2243,1,1,28,1
11508,0,0,0,101,51328,5462,7595,756,6,2,20,4
11509,1,0,1,51,615041,126104,23439,1483,5,2,4,1
11510,1,1,1,301,212283,29736,3259,18958,47,0,0,2
11511,1,0,0,41,800,57,54,1,0,1,2,0
11512,0,0,0,54,800,57,54,1,0,2,6,0
11513,1,1,0,134,318,27,66,2,0,2,22,0
11514,0,0,0,16,401,30,165,0,0,1,1,0
11515,0,0,0,118,347,20,90,7,1,2,8,0
11516,1,0,1,44,124322,53684,2234,5803,0,0,0,0
11517,1,0,2,103,5416,2509,65,1036,1,2,23,0
11518,0,1,0,117,74,8,1,0,0,0,0,0
11519,1,0,1,184,800,57,54,1,0,2,21,0
11520,0,1,0,37,1159,239,32,13,0,1,8,0
11521,1,0,0,37,2162,253,340,35,0,1,12,0
11522,1,1,3,120,3631,459,2478,2,0,2,24,0
11523,1,0,0,52,672,17,30,0,0,1,13,0
11524,0,0,0,27,484,54,430,29,0,2,5,0
11525,1,1,0,68,510,32,32,0,2,0,0,1
11526,1,0,4,36,1694,182,3,0,1,1,2,2
11527,0,0,1,20,326,54,32,3,1,0,0,0
11528,1,0,0,44,212283,29736,3259,18958,4,0,0,0
11529,1,1,2,70,33900,4197,639,3108,2,2,10,0
11530,0,1,0,30,46001,10070,2292,39288,0,1,3,0
11531,1,0,4,71,245024,40341,2343,3596,2,2,2,1
11532,1,0,0,130,481,47,0,0,4,0,0,3
11533,0,0,0,18,773,94,98,8,0,2,2,0
11534,1,1,1,91,574,75,1,3,1,2,4,3
11535,1,1,0,13,11365,745,152,50,1,0,0,0
11536,0,0,0,46,1033,148,323,5,0,1,3,0
11537,0,0,0,41,16212,908,2488,33,1,1,3,0
11538,0,1,0,84,126,13,2,3,4,1,5,0
11539,0,1,0,132,11641,4469,812,4462,11,0,0,1
11540,1,0,2,151,242,30,3,0,0,3,18,0
11541,1,1,0,660,6337,1258,71,2,20,14,87,3
11542,1,0,1,35,21086,83482,743,115,1,1,3,0
11543,1,0,0,36,512,33,53,0,0,1,1,0
11544,1,1,3,81,4996,364,389,69,5,2,11,1
11545,1,0,1,56,1323,128,1396,9,0,0,0,1
11546,1,1,1,375,66832,19475,6907,17213,0,1,46,0
11547,1,0,1,112,672,17,30,0,0,2,12,0
11548,1,0,0,207,40849,2787,3987,390,3,0,0,1
11549,1,1,0,26,26109,1510,745,224,0,2,8,0
11550,0,1,0,22,8392,792,1681,353,3,1,1,0
11551,1,0,0,29,896,133,61,20,1,0,0,0
11552,1,0,0,61,2466,203,181,38,0,0,0,3
11553,1,1,6,141,4996,364,389,69,7,3,8,0
11554,1,0,0,32,37572,2444,2148,0,1,1,2,2
11555,1,1,0,89,22983,2832,1501,72,6,2,11,0
11556,0,1,0,60,942,95,83,2,0,3,10,0
11557,0,1,1,85,1,2,0,0,0,2,10,0
11558,1,1,8,242,566,32,12,2,0,3,5,0
11559,1,1,3,85,615041,126104,23439,1483,3,3,9,0
11560,0,0,0,63,71,4,15,0,0,0,0,1
11561,1,1,0,36,10849,899,290,36,0,0,0,0
11562,1,0,0,199,8010,1219,2376,172,9,0,0,3
11563,1,1,0,432,171,114,38,0,6,0,0,2
11564,1,1,1,194,615041,126104,23439,1483,3,2,29,0
11565,0,0,1,17,40379,5780,4478,227,0,1,1,0
11566,1,1,0,45,11365,745,152,50,2,0,0,0
11567,1,0,0,277,825,66,28,5,21,0,0,1
11568,1,0,2,23,66,1,0,0,0,1,2,0
11569,1,1,0,65,123002,28415,2821,1151,1,1,8,0
11570,1,0,1,95,615041,126104,23439,1483,5,3,17,3
11571,1,1,0,368,20900,1464,1201,892,9,4,17,0
11572,0,0,2,63,1054,194,33,16,1,1,7,0
11573,1,1,6,120,1891,160,13,8,5,4,21,0
11574,0,0,0,205,75,10,23,0,0,3,39,0
11575,1,0,0,176,1346,118,294,1,1,1,62,0
11576,1,0,2,280,19981,1831,18,4,14,6,45,0
11577,1,0,4,31,7251,1404,2740,671,0,1,3,0
11578,1,1,5,89,51899,4080,2292,3792,2,1,8,1
11579,0,0,0,18,1302,287,284,11,1,0,0,0
11580,1,0,0,78,605,32,112,1,3,1,10,0
11581,0,0,0,156,1,1,0,0,0,4,18,0
11582,1,0,8,248,623,106,152,51,2,5,65,0
11583,1,0,1,70,123002,28415,2821,1151,1,2,5,0
11584,0,0,0,237,5340,1402,296,49,0,5,33,1
11585,0,1,1,88,60867,4957,6713,624,1,2,15,0
11586,0,1,3,189,3188,279,127,0,2,5,55,2
11587,1,0,0,126,12251,916,185,24,0,2,40,0
11588,1,0,2,134,383179,20227,18330,5892,2,2,4,0
11589,0,1,6,113,2385,159,116,20,7,2,2,0
11590,0,1,0,56,7251,1404,2740,671,1,1,4,0
11591,1,0,0,72,74,8,1,0,0,0,0,0
11592,0,0,2,49,1845,109,38,7,0,2,2,0
11593,1,1,2,48,615041,126104,23439,1483,2,2,4,0
11594,1,1,1,308,4588,464,211,39,11,2,29,1
11595,1,0,0,68,119,21,0,0,0,1,22,0
11596,0,0,0,26,1,0,0,0,0,1,17,0
11597,1,1,4,234,86,15,2,0,5,1,40,1
11598,1,1,2,74,605,32,112,1,1,3,11,1
11599,1,0,2,241,24072,1810,147,1527,10,2,10,1
11600,1,0,1,18,615041,126104,23439,1483,1,1,5,1
11601,1,0,3,53,21521,2060,545,223,0,1,6,0
11602,1,0,2,340,27783,2036,4846,686,15,1,47,1
11603,0,0,1,136,1845,109,38,7,0,2,30,0
11604,0,0,0,140,63,13,2,0,0,1,49,1
11605,1,1,0,111,48434,6225,940,173,1,1,26,0
11606,1,0,0,90,114,4,14,0,0,1,11,2
11607,1,1,2,64,4969,738,1722,20,2,2,19,0
11608,1,0,0,150,11365,745,152,50,3,0,0,0
11609,1,1,0,100,640,68,117,5,0,1,2,0
11610,1,0,3,34,21521,2060,545,223,0,1,10,0
11611,0,0,1,30,49,4,6,0,0,1,4,0
11612,1,0,0,67,383179,20227,18330,5892,5,0,0,0
11613,1,0,0,26,25646,2844,218,63,0,0,0,0
11614,1,0,0,79,1066,287,270,1,2,0,0,0
11615,1,0,0,202,1835,286,478,50,1,1,15,0
11616,1,0,0,29,615041,126104,23439,1483,4,1,3,3
11617,0,1,1,23,544,51,44,1,0,1,6,0
11618,0,0,0,15,1054,194,33,16,0,1,1,0
11619,1,0,0,14,2271,360,358,52,2,2,3,0
11620,1,1,0,203,3690,574,169,318,0,3,38,0
11621,1,0,1,114,615041,126104,23439,1483,1,2,16,0
11622,1,0,0,174,20908,11460,7958,28090,9,2,17,0
11623,1,0,0,22,10772,787,426,74,1,2,2,1
11624,1,1,0,80,15499,1214,2905,1040,0,4,22,0
11625,0,0,0,33,672,17,30,0,0,1,6,0
11626,1,0,0,71,531,41,39,1,2,0,0,0
11627,0,0,0,42,4677,579,392,443,0,1,3,0
11628,0,0,2,24,53,31,5,0,0,1,2,0
11629,1,0,1,11,2271,360,358,52,0,1,2,0
11630,1,0,0,42,56,2,0,0,0,1,15,0
11631,1,1,3,699,2283,299,924,3,22,1,4,2
11632,0,1,0,187,135,9,37,0,1,1,23,0
11633,0,1,0,333,10534,2141,1125,121,3,0,0,2
11634,0,1,1,166,13054,1008,2903,592,8,3,10,1
11635,0,0,0,50,8910,376,0,0,1,1,6,0
11636,0,0,0,74,20908,11460,7958,28090,3,2,5,1
11637,1,0,2,61,72892,5894,1420,2243,3,2,9,0
11638,1,0,0,68,3075,1043,242,58,0,0,0,1
11639,1,0,2,103,1066,74,88,4,6,1,21,0
11640,0,1,3,128,3265,279,65,21,3,3,27,0
11641,1,1,0,111,123002,28415,2821,1151,2,4,15,0
11642,0,0,0,32,1598,108,223,25,0,1,2,0
11643,0,0,2,16,1054,194,33,16,0,1,2,0
11644,1,0,0,15,29791,3548,466,194,1,0,0,1
11645,0,1,1,81,3265,279,65,21,2,3,3,0
11646,0,0,2,117,444,38,28,5,0,1,30,0
11647,0,0,0,146,406,74,147,4,3,0,0,0
11648,1,1,1,217,93,5,3,0,4,2,42,0
11649,1,0,0,38,1054,194,33,16,0,1,10,0
11650,0,0,1,51,245024,40341,2343,3596,0,1,14,1
11651,1,1,1,90,14978,1611,684,1106,8,1,1,5
11652,1,0,0,19,1596,122,33,1,0,0,0,0
11653,0,0,0,154,57,7,40,0,1,2,48,1
11654,1,0,2,43,26109,1510,745,224,3,1,3,4
11655,1,1,0,210,34973,1951,1481,136,2,0,0,1
11656,1,1,2,339,2160,295,464,13,6,2,50,1
11657,0,0,0,78,49217,2294,1272,164,0,1,5,1
11658,1,0,0,24,519,85,85,53,1,0,0,0
11659,1,1,0,82,3670,211,1114,24,4,0,0,0
11660,1,0,2,40,123002,28415,2821,1151,0,2,2,0
11661,1,1,4,10,2271,360,358,52,0,1,1,0
11662,1,1,0,171,3743,256,4114,321,5,2,6,0
11663,0,0,0,22,6334,1657,487,615,1,1,3,0
11664,1,0,1,20,15189,950,2120,120,1,1,2,0
11665,0,1,0,27,1845,109,38,7,0,1,11,0
11666,1,0,0,23,36,8,8,0,0,0,0,0
11667,1,0,0,52,9401,1362,159,9,0,0,0,1
11668,0,0,0,35,2462,5621,253,7751,2,0,0,0
11669,0,0,0,98,3204,218,106,19,0,1,16,0
11670,1,1,5,27,15706,1209,461,31,0,1,4,0
11671,1,1,3,55,590,117,25,1,2,1,9,0
11672,1,1,1,38,26109,1510,745,224,1,1,15,1
11673,0,0,1,19,87,21,2,0,0,0,0,0
11674,0,0,0,93,123002,28415,2821,1151,5,4,10,0
11675,1,0,1,16,2271,360,358,52,0,1,2,0
11676,1,0,0,23,10203,596,195,80,0,1,1,1
11677,1,0,5,59,383179,20227,18330,5892,4,0,0,0
11678,1,0,4,33,656587,84333,41368,0,2,1,11,0
11679,0,0,0,52,944,155,129,1,5,1,2,0
11680,0,1,0,79,4391,409,311,4,5,0,0,0
11681,1,0,3,180,14409,1439,7,3,1,0,0,4
11682,0,0,0,95,874,25,51,0,1,0,0,1
11683,1,1,0,99,51859,8125,797,15,0,1,25,2
11684,1,0,0,42,93,31,4,0,0,0,0,1
11685,1,1,2,41,196,148,24,0,0,1,3,0
11686,1,0,0,100,184341,41961,3940,32065,1,0,0,0
11687,1,0,1,176,875,75,1055,2,3,0,0,2
11688,1,1,7,165,3471,440,495,175,7,2,21,2
11689,1,0,0,47,312807,41861,16628,2518,1,2,4,1
11690,1,0,0,63,1568,192,1528,302,0,1,29,0
11691,1,1,0,63,32432,3638,1092,1240,3,1,8,0
11692,0,0,0,40,53,31,5,0,0,1,8,0
11693,0,0,0,136,2462,5621,253,7751,4,0,0,0
11694,1,0,3,47,312807,41861,16628,2518,1,1,5,1
11695,1,1,2,278,3250,159,97,4,18,0,0,3
11696,1,0,2,84,15706,1209,461,31,0,2,14,0
11697,1,0,0,28,15706,1209,461,31,1,2,2,0
11698,0,1,0,3,87,21,2,0,0,1,3,0
11699,0,1,0,13,605,32,112,1,0,1,2,0
11700,0,1,0,84,111735,5246,6882,268,2,2,16,0
11701,1,1,10,310,605,32,112,1,4,6,61,2
11702,0,0,0,88,4807,526,1336,118,3,1,1,0
11703,0,0,0,17,87,21,2,0,0,0,0,1
11704,1,1,3,57,15706,1209,461,31,0,2,13,0
11705,0,0,3,37,22952,760,707,0,0,1,8,0
11706,1,0,1,51,733,161,88,7,0,1,11,0
11707,0,0,0,38,264,74,64,7,2,1,3,0
11708,1,0,2,197,34973,1951,1481,136,4,0,0,1
11709,0,0,1,78,15706,1209,461,31,0,1,26,1
11710,1,0,0,96,7114,756,552,1571,0,1,3,0
11711,1,1,0,184,5006,918,15,0,0,2,6,6
11712,0,0,0,65,672,17,30,0,0,1,17,0
11713,0,1,2,44,15706,1209,461,31,0,1,9,0
11714,0,0,0,60,972,77,24,5,0,2,16,0
11715,0,0,0,64,1454,428,142,1,0,1,7,0
11716,1,0,2,38,264,74,64,7,0,1,10,0
11717,1,0,0,77,2413,223,64,118,1,4,16,0
11718,0,0,0,33,312807,41861,16628,2518,2,1,8,2
11719,1,0,1,59,675,92,6,14,0,1,21,0
11720,1,0,0,115,383179,20227,18330,5892,5,2,0,0
11721,0,0,1,114,2799,414,87,141,4,0,0,0
11722,0,0,0,36,67907,5948,1966,35,2,2,9,0
11723,0,0,0,58,15706,1209,461,31,0,1,17,0
11724,1,1,0,102,605,32,112,1,1,3,26,1
11725,1,0,0,175,126087,46797,9968,21232,6,1,1,0
11726,1,0,0,144,3981,457,1105,97,2,2,19,0
11727,1,0,2,127,879075,293021,5816,21692,2,0,0,1
11728,0,0,0,30,74,10,39,0,0,1,1,0
11729,1,0,0,303,662,38,115,0,0,1,4,7
11730,1,1,0,401,29779,4199,1161,777,7,0,0,3
11731,0,0,0,206,1588,275,262,65,3,0,0,1
11732,1,0,0,287,330,12,26,0,11,2,48,1
11733,1,1,0,15,402,31,20,0,2,0,0,1
11734,1,0,3,51,3720,178,24,0,1,0,0,0
11735,1,0,0,28,2193,715,37,62,2,1,2,0
11736,1,1,1,77,2193,715,37,62,2,2,8,0
11737,1,0,0,40,34,1,3,0,0,1,5,0
11738,0,1,0,69,1283,96,34,1,1,2,6,0
11739,1,0,0,80,194,45,8,0,2,2,2,0
11740,1,0,0,400,136140,8521,16645,626,11,0,0,4
11741,1,0,0,101,132,14,60,0,10,2,4,1
11742,1,0,2,8,541,41,427,1,0,1,2,0
11743,1,1,3,79,67907,5948,1966,35,4,2,9,0
11744,0,1,0,160,406,74,147,4,3,2,23,0
11745,1,1,0,89,20908,11460,7958,28090,5,2,9,4
11746,0,0,0,15,385,78,178,16,0,1,5,0
11747,0,1,0,21,6491,2075,1824,798,1,1,2,1
11748,1,1,2,196,180179,33067,2778,395,0,2,45,0
11749,1,0,2,23,605,32,112,1,1,1,2,1
11750,1,0,5,141,18188,1719,758,17,1,1,27,0
11751,1,1,0,124,3981,457,1105,97,3,3,16,2
11752,0,0,0,85,957,35,1,0,4,2,2,0
11753,0,0,0,79,116404,10590,1598,3075,5,1,3,0
11754,1,0,1,57,972,77,24,5,0,2,7,0
11755,0,0,0,44,45,2,36,0,0,2,10,0
11756,0,0,0,85,180179,33067,2778,395,0,2,9,1
11757,1,0,0,61,383179,20227,18330,5892,1,2,9,0
11758,0,0,0,43,957,35,1,0,2,1,5,0
11759,1,0,0,62,116404,10590,1598,3075,1,1,13,0
11760,1,1,2,246,823,85,36,0,0,2,31,4
11761,1,1,0,206,45514,3719,1176,1138,0,2,9,1
11762,1,0,0,31,379372,41845,14513,4457,0,1,5,0
11763,1,0,4,164,1572,200,62,7,0,1,12,2
11764,1,1,6,110,9336,1256,778,72,8,1,2,3
11765,0,0,4,35,3981,457,1105,97,2,2,2,0
11766,1,0,0,192,328,47,28,0,18,5,15,0
11767,1,0,0,123,263,13,9,2,0,2,2,1
11768,1,0,6,23,20632,3535,467,1063,2,1,1,0
11769,1,0,1,114,13285,1030,44,3,2,1,17,0
11770,1,0,0,50,398,72,142,6,0,0,0,0
11771,1,0,0,23,2656,150,286,5,0,1,1,0
11772,1,0,0,26,301,134,128,8,0,1,4,2
11773,1,0,0,154,2818,919,706,496,0,0,0,2
11774,1,0,0,273,1178,45,13,20,3,3,16,0
11775,1,1,2,51,431,36,14,0,0,1,1,3
11776,1,0,0,60,3852,455,217,39,0,2,7,0
11777,1,0,0,102,101129,6856,3898,1015,2,0,0,0
11778,1,0,0,76,33,32,6,0,0,1,8,1
11779,1,1,1,112,6143,2182,4583,3,0,2,18,0
11780,1,1,0,101,27256,3555,560,3714,0,1,28,3
11781,1,0,2,94,8010,1219,2376,172,4,0,0,0
11782,1,0,0,36,6491,2075,1824,798,0,1,7,0
11783,1,0,7,54,640,68,117,5,0,0,0,0
11784,1,1,1,137,2221,178,136,8,16,2,8,3
11785,1,0,0,111,16094,746,250,76,0,1,18,0
11786,1,1,8,318,8010,1219,2376,172,4,0,0,3
11787,1,1,1,81,11798,1101,512,141,3,1,8,0
11788,1,0,1,199,706,16,14,0,0,2,32,3
11789,0,0,0,50,1565,160,950,10,0,1,10,1
11790,1,0,1,61,1177,95,26,5,0,1,14,0
11791,1,0,2,193,407,233,123,1,0,2,50,0
11792,1,0,0,85,9750,2578,853,345,2,1,1,2
11793,0,1,0,35,520,112,568,6,0,1,13,0
11794,0,0,0,35,36,8,8,0,0,1,18,0
11795,0,1,0,69,314,19,1,1,1,1,13,0
11796,1,1,0,74,474,34,1,0,4,0,0,0
11797,1,0,1,391,39849,2308,1827,38,4,0,0,4
11798,1,1,0,68,453,85,37,0,0,4,22,0
11799,1,0,2,102,875,311,29,136,3,0,0,0
11800,0,0,0,34,193,23,10,0,4,0,0,0
11801,1,0,0,125,7385,901,7807,4,6,0,0,1
11802,1,0,1,267,1014,111,45,1,3,1,37,2
11803,0,0,1,9,16094,746,250,76,0,1,5,0
11804,1,0,0,252,41460,7359,2860,1867,20,6,24,0
11805,0,0,0,17,10031,541,1625,24,1,1,4,0
11806,0,1,0,93,180179,33067,2778,395,0,2,6,3
11807,1,1,2,50,453,85,37,0,0,2,11,0
11808,1,0,2,121,20980,1702,73,40,1,1,9,0
11809,1,1,1,149,180179,33067,2778,395,4,2,4,1
11810,0,0,0,70,812,116,56,17,0,4,10,0
11811,1,1,5,29,373,27,4,1,0,1,19,0
11812,0,1,0,43,2051,212,812,83,0,2,6,0
11813,1,1,5,60,206,44,2,0,0,1,6,1
11814,1,1,2,122,253,23,17,4,5,2,3,0
11815,0,1,0,85,3300,317,498,51,2,2,13,1
11816,0,0,0,88,812,116,56,17,0,0,0,2
11817,1,0,0,6,444,38,28,5,0,1,1,0
11818,0,1,0,20,63,11,3,0,0,1,7,1
11819,0,0,0,65,812,116,56,17,0,4,4,1
11820,1,1,11,71,1429,295,78,36,0,1,25,0
11821,1,0,0,35,864,134,839,8,1,1,3,0
11822,1,0,0,104,151,19,20,0,0,1,35,0
11823,0,0,0,14,1421,94,369,4,0,1,1,0
11824,1,1,2,147,16094,746,250,76,0,3,27,0
11825,1,0,0,69,33900,4197,639,3108,3,1,6,0
11826,0,0,0,25,522,58,168,1,1,1,5,0
11827,1,0,0,226,61,5,2,0,3,0,0,2
11828,1,0,0,167,1318,64,121,13,2,1,18,0
11829,0,0,2,42,768,95,101,2,1,1,2,1
11830,0,0,4,37,468262,77905,13435,51127,0,1,10,0
11831,0,0,2,10,6642,2148,5629,2277,0,1,1,0
11832,1,0,11,22,5574,1000,625,2339,1,1,1,0
11833,1,1,2,74,121,40,15,1,5,3,8,0
11834,1,0,1,99,26,29,14,0,0,4,17,0
11835,0,0,3,80,26,29,14,0,0,1,9,0
11836,1,0,0,45,1976,215,358,136,3,0,0,1
11837,1,1,0,102,4830,481,1199,12,3,0,0,1
11838,0,0,0,62,33900,4197,639,3108,3,2,2,1
11839,0,1,0,116,7385,901,7807,4,2,2,5,1
11840,1,1,2,50,4588,464,211,39,2,1,3,2
11841,0,0,0,57,1144,138,333,4,0,1,4,0
11842,1,1,0,46,3300,317,498,51,0,1,12,0
11843,0,1,1,30,1,0,0,0,0,1,8,0
11844,1,0,0,195,1757,216,325,4,2,0,0,2
11845,1,0,0,60,8363,1084,838,5,2,2,7,0
11846,1,0,2,44,615041,126104,23439,1483,2,1,9,2
11847,0,1,1,73,115569,21633,5939,4777,3,4,6,2
11848,1,0,0,22,33900,4197,639,3108,3,1,1,0
11849,0,1,1,100,115569,21633,5939,4777,3,5,6,0
11850,1,0,0,26,33900,4197,639,3108,2,1,4,0
11851,1,0,0,230,25600,7558,1364,21,0,1,46,2
11852,0,1,0,61,655288,116704,27838,1331,3,1,3,0
11853,1,0,0,93,379372,41845,14513,4457,1,3,8,0
11854,1,1,1,185,86,102,57,0,0,1,4,1
11855,1,0,3,96,429,92,63,50,1,1,32,0
11856,1,1,0,125,60867,4957,6713,624,4,2,17,4
11857,1,1,1,89,156,13,14,0,0,1,29,1
11858,1,0,3,26,1827,85,36,3,1,1,3,1
11859,1,1,4,100,180179,33067,2778,395,2,2,13,0
11860,1,1,2,44,615041,126104,23439,1483,3,1,8,3
11861,0,1,3,66,266035,64481,10142,8528,2,2,19,0
11862,1,1,8,168,334,24,84,1,2,1,33,1
11863,0,0,0,21,53,31,5,0,0,1,2,0
11864,1,0,5,50,138,13,2,0,0,1,12,0
11865,1,0,0,16,3084,293,21,48,0,1,1,0
11866,0,1,0,33,1,0,0,0,3,0,0,0
11867,1,0,5,91,697,86,71,7,0,1,18,2
11868,1,1,8,111,1002,167,231,6,0,1,53,0
11869,1,0,2,46,750,71,14,4,0,2,6,0
11870,1,0,0,69,22770,4169,210,6,4,1,13,1
11871,1,0,0,108,22578,2187,4853,252,4,0,0,1
11872,0,0,1,51,912,305,362,0,0,0,0,0
11873,0,0,1,99,2636,266,25,2,1,0,0,0
11874,1,1,1,250,3416,126,3,2,8,1,5,4
11875,1,0,0,55,22770,4169,210,6,5,1,5,0
11876,0,0,0,205,1166,54,79,4,8,4,15,0
11877,0,0,0,49,712,24,8,0,0,2,10,0
11878,1,1,3,172,114,24,41,0,2,5,30,1
11879,1,0,0,117,1087,123,28,4,2,2,14,0
11880,0,0,0,96,35,10,15,0,0,2,11,1
11881,1,0,2,37,2287,226,335,3,1,0,0,1
11882,1,0,1,36,3084,293,21,48,1,1,1,0
11883,1,1,0,195,742,48,204,7,0,2,23,0
11884,0,1,1,130,1194,45,572,1,6,1,4,0
11885,0,1,3,22,87,21,2,0,0,1,12,0
11886,1,1,0,90,4972,1029,166,141,5,2,7,2
11887,0,1,4,55,64392,5964,750,10085,2,2,14,0
11888,1,0,0,105,615041,126104,23439,1483,5,2,22,2
11889,1,0,1,39,987,295,557,20,2,2,2,0
11890,0,0,1,43,34289,2190,36,57,1,1,2,1
11891,1,0,0,102,53,5,2,0,0,1,25,0
11892,0,0,0,75,3944,1785,1688,2,0,1,17,1
11893,1,1,5,559,37262,3744,2713,298,23,11,42,3
11894,0,1,8,124,1199,78,135,18,4,0,0,2
11895,1,1,1,97,615041,126104,23439,1483,4,2,22,3
11896,1,0,1,131,26,2,0,0,0,0,0,0
11897,1,0,1,29,506,35,11,1,0,0,0,0
11898,1,0,1,313,13365,2070,1074,46,7,1,9,0
11899,1,1,2,325,184341,41961,3940,32065,2,0,0,0
11900,1,1,1,167,2423,268,2859,6,7,1,3,1
11901,1,0,0,18,64392,5964,750,10085,1,2,3,0
11902,0,1,0,63,601,89,301,0,0,1,16,0
11903,1,1,4,99,225,15,1,1,0,1,24,1
11904,0,0,0,72,14546,694,505,437,4,0,0,2
11905,1,1,5,33,41460,7359,2860,1867,0,2,6,1
11906,1,1,2,53,2147,151,72,39,3,0,0,1
11907,1,0,0,93,1126,187,38,4,7,1,9,0
11908,1,0,0,23,31,3,4,0,2,1,1,0
11909,1,0,0,182,126087,46797,9968,21232,0,1,7,0
11910,0,0,0,97,124322,53684,2234,5803,1,1,9,0
11911,0,0,0,15,170,20,25,1,0,1,1,1
11912,1,0,0,50,91,16,2,0,0,2,7,0
11913,1,0,0,35,48,4,0,0,0,1,7,0
11914,0,0,1,17,2147,151,72,39,2,0,0,0
11915,0,0,1,9,1040,182,37,22,0,1,5,0
11916,1,0,0,11,515,48,44,11,0,1,2,0
11917,0,0,0,25,366,34,68,7,0,2,9,0
11918,1,0,0,7,41460,7359,2860,1867,0,1,1,0
11919,0,1,4,123,136497,29487,9042,39241,12,0,0,0
11920,1,0,0,50,3300,317,498,51,0,1,8,0
11921,1,0,0,349,20386,2511,279,23,6,4,32,4
11922,0,1,4,514,2538,268,126,9,8,13,58,1
11923,1,1,2,559,1405,60,93,2,22,1,9,1
11924,0,0,0,18,72,23,12,0,0,1,1,0
11925,1,0,1,130,22578,2187,4853,252,3,2,25,1
11926,1,0,1,28,1193,134,515,3,0,2,2,1
11927,1,1,2,30,649,77,44,3,0,1,5,0
11928,0,0,0,47,46169,1135,720,13,1,1,2,0
11929,1,1,0,127,615041,126104,23439,1483,6,3,40,1
11930,0,0,0,41,41460,7359,2860,1867,2,2,11,0
11931,1,0,0,216,12174,1532,1229,903,0,2,4,1
11932,1,0,1,70,73611,6816,1201,1806,1,1,13,0
11933,1,0,2,31,26461,3445,3852,108,2,1,6,0
11934,1,1,3,139,31021,2308,2441,310,1,5,26,1
11935,1,0,2,39,154,10,30,0,0,1,4,0
11936,1,0,6,140,4972,1029,166,141,6,3,7,0
11937,0,0,0,159,812,116,56,17,0,4,9,0
11938,0,1,5,226,2538,268,126,9,1,2,59,2
11939,1,1,3,278,8443,1021,221,178,0,1,30,0
11940,0,0,0,158,56238,4575,3632,379,1,3,43,0
11941,0,1,0,123,4101,278,690,270,10,0,0,0
11942,1,1,0,61,30197,4907,2043,2471,3,0,0,1
11943,0,0,0,38,3265,279,65,21,0,2,4,1
11944,1,1,2,86,73611,6816,1201,1806,4,3,22,0
11945,0,0,0,65,55,49,25,0,0,3,9,0
11946,1,1,1,127,322,13,51,13,6,1,10,0
11947,1,1,3,114,615041,126104,23439,1483,6,1,21,5
11948,0,0,0,290,366,34,68,7,0,3,61,0
11949,1,1,4,215,515,16,6,6,0,2,14,0
11950,1,0,0,21,73611,6816,1201,1806,1,2,6,0
11951,0,0,0,56,812,116,56,17,0,2,2,0
11952,0,0,0,20,74617,5097,3309,684,1,1,7,0
11953,1,0,0,8,628,86,1171,4,0,1,2,0
11954,1,0,0,90,515,16,6,6,0,1,10,0
11955,1,0,0,19,1193,134,515,3,0,1,4,0
11956,1,0,0,19,705,111,47,0,0,1,1,0
11957,1,0,0,29,73611,6816,1201,1806,1,1,8,0
11958,0,0,2,75,812,116,56,17,1,1,2,0
11959,1,0,0,37,31,10,5,0,0,1,8,0
11960,0,0,1,35,31,10,5,0,1,1,2,0
11961,1,0,0,89,31087,2216,446,113,2,0,0,2
11962,1,0,3,115,9230,637,1990,257,1,1,5,1
11963,1,0,1,231,14860,1633,1264,699,6,0,0,2
11964,1,1,3,91,64392,5964,750,10085,0,3,5,0
11965,1,0,0,108,312807,41861,16628,2518,8,2,0,1
