,Label,Edit,CommentCount,BodyLength,Reputation,Views,UpVotes,DownVotes,InlineCode,BlockCode,BlockCodeLine,Hyperlink,UnigramCost,BigramCost
10730,1,1,0,64,7612,1052,912,171,3,3,3,0,11.583463796205493,12.11766065633628
10731,1,1,1,145,615041,126104,23439,1483,4,1,32,1,16.096016107974766,12.452973408264175
10732,1,0,2,26,53901,4594,2495,2147,1,1,8,0,12.005852447214659,12.164635340801064
10733,1,0,1,35,3720,178,24,0,0,1,11,0,15.901541954707236,12.571318958441415
10734,1,0,0,35,1598,108,223,25,0,1,2,0,11.253478915070163,12.174415376819907
10735,1,1,3,60,54613,6137,3451,872,3,2,5,0,11.769893015038981,12.159084992885607
10736,0,0,0,18,432,104,115,19,0,0,0,0,10.54242067340155,11.753162961416159
10737,0,1,0,76,56,9,16,0,0,1,9,0,12.131692709883191,12.09152661547065
10738,1,0,0,37,113,40,49,0,0,1,7,0,12.907317078895293,12.221548554977895
10739,0,0,0,84,531,41,39,1,2,0,0,0,12.293798654072647,12.091214816857768
10740,1,1,4,98,615041,126104,23439,1483,1,2,16,1,13.089424119432035,12.272526859665584
10741,0,0,0,26,8392,792,1681,353,1,2,6,0,13.17852827070997,12.400711929080941
10742,0,0,0,30,366,34,68,7,0,2,7,0,13.643685167508893,12.439031333526932
10743,1,0,17,54,91473,13493,3793,3687,4,2,10,0,12.3824262686525,12.206050696276684
10744,1,0,0,21,38,8,2,0,0,0,0,2,10.95382116105027,12.03923914493958
10745,1,0,0,56,34973,1951,1481,136,2,0,0,0,10.976434367414646,11.986584687684658
10746,0,1,4,109,620,50,209,17,3,1,26,0,11.775933249170144,12.119380856719108
10747,1,0,0,11,5059,455,347,102,2,0,0,0,12.084998764838101,12.116863376080001
10748,0,0,0,57,467,41,260,1,2,1,24,0,13.77406545141104,12.402461850874712
10749,1,1,3,148,531,41,39,1,1,0,0,0,11.833609097893357,12.18731923069994
10750,1,1,1,24,91473,13493,3793,3687,4,1,1,0,11.282319912663036,12.10930594800094
10751,1,1,1,126,672,17,30,0,2,1,20,0,14.790968000190883,12.568782660347452
10752,0,0,1,131,3120,605,87,4,0,1,32,0,13.512333031398738,12.300025183203768
10753,1,1,2,55,171,90,295,1,1,1,10,1,12.095091178380246,12.164645763752088
10754,1,0,3,83,639,22,11,0,0,2,9,0,12.991392647833724,12.220688889972314
10755,1,0,0,84,1588,275,262,65,3,0,0,1,10.740234621329826,11.969059085801927
10756,1,0,1,21,615041,126104,23439,1483,2,1,1,1,10.626195613229083,11.88106691446034
10757,0,0,0,14,1379,86,99,0,0,1,2,0,11.390932474555672,11.837334751680844
10758,1,0,0,26,145,33,1,0,0,0,0,0,10.894880990655698,12.14605680586304
10759,1,0,0,59,968,80,56,34,2,2,3,0,11.539016858505345,12.018403424960946
10760,1,0,0,52,161,90,4,0,0,0,0,0,10.678478675515738,12.061286469166925
10761,1,0,1,86,1551,82,178,8,9,0,0,0,10.73979740374349,12.021388566272597
10762,1,1,0,94,615041,126104,23439,1483,4,1,17,3,11.544894247382723,11.989993509570265
10763,1,1,0,39,316,33,3,1,0,1,3,0,11.741052253379541,12.194937028293278
10764,0,0,0,53,1054,194,33,16,3,0,0,0,12.997686601728624,12.432324731357895
10765,0,1,4,75,639,22,11,0,0,1,10,0,12.544922750164487,12.344390696139591
10766,1,1,6,67,615041,126104,23439,1483,1,2,24,0,14.940390584161559,12.753954166357065
10767,1,0,2,71,1588,275,262,65,3,0,0,0,10.406868816936548,11.996076322378933
10768,1,1,0,96,21031,5259,2833,1104,2,3,6,1,11.476406551504786,12.119672059441761
10769,1,0,3,65,80,19,14,0,0,0,0,0,10.434708915496614,11.950051561772712
10770,1,0,0,29,103,27,11,0,0,0,0,1,10.605778982651508,11.860005024605513
10771,1,1,2,80,34973,1951,1481,136,0,3,4,0,13.796782953697367,12.444867036030223
10772,0,0,10,60,10997,1230,1743,81,6,0,0,0,11.238284620804583,12.039575663375242
10773,1,1,0,62,55,10,3,0,0,2,4,0,11.421061576372805,12.026025720410766
10774,1,0,0,22,1782,231,889,143,2,0,0,0,10.221532731561878,12.039278837054567
10775,0,1,1,167,1380,92,200,20,4,3,19,0,13.022268954157623,12.284061866694463
10776,1,1,1,183,16691,935,2463,361,4,2,29,3,13.187979396702687,12.269927503890846
10777,0,0,0,36,60867,4957,6713,624,1,2,5,1,11.447408459023238,12.068282580014284
10778,1,1,0,36,615041,126104,23439,1483,1,1,6,1,11.386626726360648,11.99731667949556
10779,1,0,0,107,1598,108,223,25,0,3,3,1,11.18592758217245,12.086257337602378
10780,1,0,1,30,47782,3353,629,353,0,1,8,1,12.064298784638149,12.135840454523395
10781,1,1,0,151,615041,126104,23439,1483,3,2,18,1,14.58697649118954,12.344459693214608
10782,1,1,1,292,3416,126,3,2,15,1,4,3,12.000419746653057,12.182214864872842
10783,1,1,2,263,338,25,11,0,0,1,94,0,12.98639104754641,12.149718741288797
10784,1,1,6,278,169,20,5,0,0,1,31,1,11.01580117753626,11.920254129042592
10785,0,1,4,106,4893,1525,93,2,0,1,23,3,11.403954273966475,11.931636351687144
10786,1,0,1,55,615041,126104,23439,1483,4,1,13,2,11.78539621312412,11.908801162547965
10787,1,0,0,174,556,37,42,1,2,0,0,4,11.112394167022448,11.98632668541151
10788,1,0,3,100,18188,1719,758,17,9,2,2,1,11.525935835986147,12.187647146945316
10789,1,0,0,91,672,17,30,0,2,1,17,0,11.718619939691555,12.109778354138495
10790,1,1,3,141,615041,126104,23439,1483,7,2,36,3,12.13123650820474,11.94819426990665
10791,0,1,4,53,546,39,13,4,0,1,23,0,13.83317361756772,12.279307650793868
10792,0,0,6,43,60867,4957,6713,624,2,3,16,2,13.128223144267267,12.038140443738072
10793,1,1,0,58,735,78,447,24,0,1,12,1,12.52378198396631,12.17681463956798
10794,0,1,1,111,369,27,3,0,2,1,14,0,13.20013005525296,12.36690592391253
10795,0,0,0,30,2060,107,492,19,5,0,0,0,12.047336508181978,12.287424055735672
10796,0,1,1,33,371,60,32,1,0,1,6,0,12.996350751119513,12.365601742086481
10797,1,0,0,30,142,13,3,0,0,1,5,0,13.343708187066872,12.463847448058525
10798,1,0,1,125,24072,1810,147,1527,4,2,14,0,11.464321036047552,12.000635980856261
10799,1,0,0,28,3204,218,106,19,0,1,5,0,13.875042885411013,12.432948387479613
10800,0,0,0,45,812,116,56,17,0,2,3,0,11.345697900411075,12.014357132633297
10801,1,1,0,70,91473,13493,3793,3687,5,2,14,0,11.797546848986853,12.073523028234275
10802,1,0,0,47,15706,1209,461,31,0,1,8,0,12.118181813439792,12.273084224749487
10803,1,1,3,45,615041,126104,23439,1483,1,1,13,0,10.611719680203144,11.0616428861383
10804,0,1,5,35,5528,576,1253,63,6,0,0,1,10.8586282480353,11.892481861701343
10805,0,1,0,51,2207,234,317,11,2,2,8,0,10.582437958488983,11.965414593553412
10806,1,0,5,34,49475,6044,2189,1361,4,0,0,0,10.945064914450816,12.062365581037785
10807,1,1,0,125,16691,935,2463,361,4,5,16,2,14.215475260158845,12.537693976244261
10808,1,0,0,26,1,0,0,0,0,1,8,0,12.037177404831322,12.083716893840522
10809,1,1,4,67,92,50,19,0,0,2,7,0,12.094024615132247,12.23515831907672
10810,1,1,0,33,26109,1510,745,224,5,3,3,5,11.428648222701673,12.047528633921
10811,0,0,0,136,812,116,56,17,0,4,10,0,12.44790918939507,12.267826420465944
10812,0,0,0,57,74617,5097,3309,684,0,1,3,0,11.841229855075026,12.144692180263432
10813,1,0,0,41,504,56,24,3,0,2,15,0,15.19302348058452,12.653232684822475
10814,0,0,0,74,41,3,4,0,0,1,1,1,10.870634310743869,11.974660988691932
10815,1,1,0,51,9546,1147,86,203,1,0,0,1,10.898746634025493,12.018639173962146
10816,0,1,1,114,26109,1510,745,224,2,2,23,2,14.337683272365886,12.502419852181443
10817,0,1,0,59,55,2,16,0,0,2,9,0,16.49300935992065,12.79667958725357
10818,1,1,0,127,8392,792,1681,353,2,4,19,0,16.472701151045335,12.810900110630682
10819,0,0,1,47,831,88,87,1,0,1,10,0,12.061859077100593,12.24973264054101
10820,1,0,0,129,21,8,0,0,5,1,36,0,12.15073153813001,12.15562175624278
10821,1,0,0,91,1092,82,1472,11,1,1,20,0,15.848411867624732,12.546415736171676
10822,0,0,0,150,9,12,0,0,0,1,31,0,11.470055976505048,12.041588883619077
10823,0,0,0,11,46,5,34,0,2,0,0,1,10.70214432947251,11.875452265625034
10824,1,1,0,96,46,4,13,0,0,1,10,1,10.994020098503501,11.962703715201425
10825,0,1,0,19,1,0,0,0,1,0,0,0,13.250643556181616,12.347632970905886
10826,1,1,1,74,3740,319,13,0,4,2,12,0,13.172240471578759,12.281642643581808
10827,1,0,0,51,19,20,108,0,3,1,2,1,11.540442145089806,12.100815674361533
10828,1,1,5,82,8010,1219,2376,172,6,0,0,0,11.116628676353955,12.062310608338112
10829,1,1,0,22,615041,126104,23439,1483,2,2,2,2,12.541530876157836,12.29445677382803
10830,1,0,1,34,91473,13493,3793,3687,3,0,0,3,10.604697153277856,12.035548884777345
10831,0,0,0,54,24113,1204,986,288,0,1,19,0,14.094374404345993,12.45167431687589
10832,0,0,0,61,91473,13493,3793,3687,3,2,13,0,13.641646402473928,12.468949997076034
10833,1,0,0,82,879075,293021,5816,21692,4,1,9,0,12.711070689970535,12.260526079529539
10834,1,0,4,88,14860,1633,1264,699,6,1,3,0,11.18203559516413,12.042019312488895
10835,0,0,0,55,3350,196,467,21,0,2,19,0,12.032929451499975,11.828176690600548
10836,0,0,0,35,17,5,31,0,0,1,8,1,11.285007017654468,12.020169959227397
10837,1,0,0,33,76,4,187,0,0,3,3,1,11.236206471316606,12.025337692131519
10838,0,0,0,83,3981,457,1105,97,7,4,10,0,12.286961882051992,12.268944024276651
10839,0,0,0,131,4733,378,129,37,2,1,14,0,11.152768523988621,12.072133806689134
10840,0,0,0,34,2104,418,695,218,4,0,0,0,10.984206167722256,12.141874273609277
10841,0,1,0,47,40379,5780,4478,227,6,0,0,1,11.415090590911051,12.132030374270068
10842,1,1,1,158,11641,4469,812,4462,9,2,4,0,11.816136763368307,12.207082808055295
10843,0,1,0,24,1465,204,1038,144,0,0,0,1,10.48873903112161,11.921066989143906
10844,0,0,0,43,429,10,0,0,5,0,0,0,11.097331744851248,11.988198696977081
10845,0,1,0,31,1124,28,176,6,0,1,4,0,11.44280654797815,12.082906806933401
10846,1,0,0,19,6478,1497,316,14,1,0,0,0,11.326138396892201,12.115422540788261
10847,1,1,0,47,381,24,2,1,1,0,0,2,11.286070654984998,12.044177180827571
10848,1,0,4,41,1193,134,515,3,1,1,4,0,11.765376314425094,12.198382162723743
10849,1,0,0,54,3204,218,106,19,0,1,15,0,14.497403385953396,12.312811514209448
10850,1,0,2,216,136140,8521,16645,626,7,0,0,9,11.31984240775933,12.084342858998804
10851,0,1,0,2645,153,19,7,0,0,1,487,0,14.093069505679088,11.874004983015281
10852,1,0,0,28,26,0,0,0,0,1,6,1,11.168957704518748,12.009128498770998
10853,1,0,1,114,18223,1897,101,602,3,1,23,2,12.572065259873657,12.242740969445892
10854,1,0,0,88,785,91,99,7,0,1,35,0,13.209186841130835,12.26701112849394
10855,1,0,0,26,33,14,1,0,0,0,0,0,11.299354425438588,12.075076153717756
10856,0,1,2,88,13958,1304,3315,15,0,1,12,0,13.084687971010899,12.312290810816277
10857,1,1,3,49,26109,1510,745,224,2,1,12,1,13.041194247590774,12.318468555012151
10858,1,1,2,221,2910,648,95,9,4,0,0,1,10.455517241009332,12.002614586106004
10859,1,0,0,46,2212,132,321,95,2,1,8,2,11.170719558890488,12.053076917382727
10860,1,1,4,124,1123,202,77,2,0,3,26,2,11.915274161979168,12.135517883027012
10861,1,1,4,88,37572,2444,2148,0,1,2,12,1,11.598882894407575,12.097817370812747
10862,1,0,5,102,2992,162,486,22,0,1,11,0,11.095142564900671,12.073985889698216
10863,1,0,0,45,312,46,40,14,0,1,5,0,11.865737940760178,11.79797470317974
10864,0,0,0,31,1409,28,427,0,1,0,0,1,11.288612361810795,12.046690608152977
10865,1,0,0,134,51859,8125,797,15,2,1,7,1,10.404182362285377,11.908548109898424
10866,1,0,0,21,252249,22297,5881,962,1,1,7,0,11.764807884982742,11.801372608527648
10867,1,0,1,86,4955,436,167,56,3,2,9,0,13.789815829894637,12.469724812176715
10868,1,1,0,109,4785,555,706,142,1,2,24,0,13.40251541911078,12.416853254252073
10869,0,0,2,38,51,117,17,0,0,1,8,0,12.064100376418827,12.2862775592427
10870,1,0,2,8,950,313,90,14,0,1,1,0,12.244856147598677,12.254964537505396
10871,1,1,0,172,12532,1570,2623,130,4,1,48,1,11.868073868108729,11.995841896230726
10872,1,1,6,195,184341,41961,3940,32065,1,1,0,0,12.361001096989174,12.124282963370401
10873,0,1,4,88,74617,5097,3309,684,1,2,19,1,13.723625356689336,12.39078478496177
10874,1,1,5,344,202819,17020,7306,98,8,8,33,2,11.86204844804553,12.09722680703825
10875,1,0,3,35,5964,416,311,38,0,1,6,0,12.721427495368621,12.054407913163452
10876,1,1,3,85,615041,126104,23439,1483,3,3,14,3,11.614487786474877,11.582749138981459
10877,1,0,1,89,1927,110,8,8,0,0,0,0,10.47237082431598,12.056625842237576
10878,1,0,1,16,510,44,57,37,3,0,0,0,11.918055945423568,12.220532001314135
10879,0,1,0,38,110,29,4,0,5,0,0,0,11.850484511017289,12.337023922638242
10880,1,0,0,17,373,48,49,0,1,1,1,0,12.131402891347008,12.245719185017714
10881,0,0,1,32,13858,1490,2495,785,0,1,2,0,12.388490161995254,11.859083705178927
10882,1,0,0,58,1100190,376613,19165,42,0,1,1,0,11.052965284698503,11.81216603020659
10883,1,0,0,46,626,28,4,0,0,1,2,1,11.255635237376456,12.199802515846558
10884,1,1,2,146,17586,2112,7330,654,3,4,37,0,12.82082336879587,12.045031486304888
10885,1,0,1,45,350,37,59,6,1,2,3,0,11.515921154679633,12.110907008413378
10886,0,1,6,40,2407,419,8,17,3,2,7,0,11.533298380701034,12.031381365351544
10887,0,0,0,37,56,23,14,0,1,0,0,0,10.635401101758438,11.978166008678285
10888,0,0,0,29,86379,7124,5219,102,0,1,2,0,11.354159143120885,12.105340610484378
10889,1,1,0,56,615041,126104,23439,1483,0,1,13,0,12.669395578419774,12.379075904266891
10890,0,1,1,88,2330,159,149,1,1,2,10,0,11.629025444782766,12.220126929118612
10891,1,0,1,191,2590,284,158,153,0,1,55,0,12.954537518165154,12.225043207109627
10892,0,1,2,65,6618,382,566,7,3,2,6,0,11.986502515130892,12.296320323119247
10893,1,0,0,92,451,22,22,0,1,0,0,1,10.601658169820253,12.108972129227249
10894,1,1,0,116,1660,183,54,6,0,1,24,1,11.369077636336069,11.972397820799953
10895,0,0,2,98,18223,1897,101,602,5,1,10,1,12.309812539064255,12.250750416156603
10896,1,1,1,149,59,35,6,0,7,2,13,0,11.74030101723904,12.149275751523673
10897,1,0,0,53,914,56,44,2,0,2,6,0,12.239569983374135,12.299870044990199
10898,0,0,1,56,19981,1831,18,4,3,2,2,0,11.661531323632243,12.178188423246322
10899,1,1,3,123,3300,2432,1434,420,8,0,0,0,11.423923782801243,12.025335899654761
10900,0,0,0,177,362,27,15,0,1,0,0,0,10.205234286883776,11.928805762430006
10901,1,0,0,86,184341,41961,3940,32065,1,0,0,0,12.610105524059689,12.145790132293987
10902,1,0,1,15,60867,4957,6713,624,1,2,7,1,11.566355742119015,11.956691193837473
10903,0,0,2,18,74617,5097,3309,684,3,1,2,2,10.407545862542605,11.721435673595021
10904,1,0,1,192,24,10,0,0,0,1,37,0,13.589156746560285,12.383194746480763
10905,1,0,1,61,72626,3728,1303,2355,3,2,2,0,11.682208287057025,12.210376120379088
10906,1,0,0,50,2879,258,603,71,3,0,0,1,10.96914482694746,11.986336370009434
10907,1,0,0,138,12108,1262,20,5,0,2,24,0,13.201977862451699,12.271821116237748
10908,1,0,1,160,1799,277,153,10,13,0,0,2,10.728741457480174,12.081046951987963
10909,1,0,0,86,91473,13493,3793,3687,1,1,25,0,11.96994244511114,12.093704329781795
10910,1,0,0,54,4264,528,733,137,0,1,1,1,10.315838847322272,11.821545702766663
10911,1,0,0,178,523,86,84,3,0,1,94,0,12.844861725928709,12.201768363457784
10912,1,0,0,122,615041,126104,23439,1483,1,2,36,0,15.214762980521925,12.532912004814149
10913,1,1,1,116,383179,20227,18330,5892,8,1,1,1,10.886581832459846,12.082851122304426
10914,0,1,2,80,11879,846,880,525,3,3,5,1,11.633808541434496,12.103887378045293
10915,1,0,0,74,1870,145,12,2,0,1,4,1,10.837257670915324,12.019576370932679
10916,1,1,1,41,10772,787,426,74,1,2,7,0,10.945940101208656,11.986354843969197
10917,1,0,0,84,8856,1764,1343,43,6,1,5,1,11.44020274124751,12.09380713050945
10918,1,1,0,188,10360,4786,1639,11617,7,4,22,0,12.54205347037001,12.18292576315707
10919,1,1,1,349,615041,126104,23439,1483,7,3,69,2,17.28269784190991,12.701923123177519
10920,1,0,1,58,385,54,9,1,8,1,3,0,11.433870798524513,12.182572858925692
10921,1,1,0,68,136140,8521,16645,626,6,0,0,2,11.126335484832477,12.189466731717289
10922,1,1,0,10,1845,109,38,7,0,2,2,0,11.227934658065404,11.968728122297206
10923,1,1,11,161,184341,41961,3940,32065,1,1,22,0,13.612030939793181,12.27815240801559
10924,0,0,0,107,6853,439,403,151,1,2,4,0,11.962005519674213,12.258511246590544
10925,1,0,1,87,18,5,2,0,0,1,3,0,10.935256533449838,12.223385385199816
10926,1,1,8,69,4340,392,206,92,4,2,6,0,12.533387921072478,12.26595482792159
10927,1,0,3,47,4113,450,79,26,4,1,1,1,10.965630703386594,11.99037087648485
10928,0,0,1,78,17,12,8,0,0,1,20,0,13.347265536826743,12.159476872654277
10929,1,1,1,134,252249,22297,5881,962,4,2,27,0,14.096701249028412,12.269722938655654
10930,0,0,2,94,67907,5948,1966,35,3,2,15,1,13.606054116606982,12.21442698762315
10931,0,0,1,120,31021,2308,2441,310,2,2,23,0,13.744753434844728,12.303713300126383
10932,0,1,0,181,11365,745,152,50,7,0,0,0,12.849140643035097,12.181609186306458
10933,0,0,0,49,3265,279,65,21,0,1,16,0,14.309332119803559,12.513200203987825
10934,1,1,1,36,3276,432,1384,197,0,2,5,0,14.412190070953352,12.429312492165536
10935,0,1,0,52,1465,204,1038,144,4,1,6,0,13.839386864423872,12.404671754505019
10936,1,0,0,24,60867,4957,6713,624,1,2,7,1,12.12386391832953,12.15360884304585
10937,1,0,0,10,800,42,65,7,1,0,0,0,12.360523762408546,12.452538312068464
10938,1,1,6,180,2336,130,22,16,3,2,43,2,12.101709932579801,12.104842008484475
10939,0,0,0,33,73982,14868,12512,5089,0,1,5,1,12.365373713256323,12.206377372110978
10940,1,1,1,367,51935,3520,3130,54,3,0,0,0,12.360048682547845,12.162515506959641
10941,0,1,0,64,1054,194,33,16,4,0,0,0,12.517178425845504,12.354705854926747
10942,0,0,0,28,10031,541,1625,24,2,1,7,0,12.947972484094624,12.282832936139222
10943,1,0,0,26,36,0,2,0,0,0,0,2,11.615368778011234,12.164937522427564
10944,0,0,0,19,29,7,0,0,0,1,4,0,14.627545567644628,12.695134219770603
10945,0,0,0,30,2482,337,531,205,1,1,6,0,13.389456300718313,12.531408980167093
10946,1,0,0,7,10013,1960,3138,4,0,1,2,0,13.778480042134285,12.57334646357042
10947,1,0,1,108,935,67,15,6,2,0,0,2,11.233755567268584,12.009412010287004
10948,1,0,0,16,5460,292,67,2,2,1,2,0,17.514604259029024,12.865896744470604
10949,1,0,0,28,3265,279,65,21,1,0,0,0,10.976594755242788,12.146055108138091
10950,0,1,0,146,2147,150,436,0,0,3,46,0,14.379893102201207,12.5459226541218
10951,1,1,0,69,4259,450,345,34,0,2,10,0,12.47881646118051,12.224527042415623
10952,1,0,0,159,51935,3520,3130,54,1,0,0,0,12.660586772745642,12.268032375290039
10953,1,0,0,22,37572,2444,2148,0,0,1,3,0,11.480077001408972,12.12283563001585
10954,0,0,0,28,287,146,363,22,6,0,0,0,11.3286190841362,12.10023078442504
10955,0,1,2,97,725,72,47,7,0,2,38,0,14.081848357416852,12.258881296068038
10956,1,1,9,47,31,2,6,0,0,1,18,0,13.204023073284533,12.303040513803428
10957,1,0,5,73,914,67,8,14,2,2,3,0,10.94635470592474,11.996440922736802
10958,1,1,0,120,55304,6023,3987,7085,16,1,5,0,11.444455405137894,12.12128242708138
10959,0,0,0,262,605,32,112,1,2,3,31,3,13.15333794190603,11.700242031715048
10960,1,1,3,32,26109,1510,745,224,2,1,11,2,12.913804840856727,11.98201833188868
10961,1,1,3,247,8887,335,482,1,0,3,66,0,12.265289687053283,12.139898858058814
10962,0,1,2,98,8221,934,3638,116,0,2,14,1,12.070281663815088,12.157391670170973
10963,1,0,0,63,17586,2112,7330,654,0,2,15,0,13.023521293764892,12.14151022677756
10964,0,0,0,42,41,13,8,0,0,2,8,0,12.976068844645289,12.183172696728423
10965,0,0,0,77,1132,145,71,34,0,1,27,0,13.08431073812046,12.1001769346395
10966,1,1,3,154,383179,20227,18330,5892,4,4,42,0,12.950700120962164,12.212496917975747
10967,1,0,1,42,43904,7588,916,6523,0,1,7,0,12.047180912594817,12.105164046231115
10968,1,1,14,265,91473,13493,3793,3687,14,3,57,0,13.03265248641856,12.329485204219457
10969,1,1,2,109,60867,4957,6713,624,2,4,22,1,13.204317357136603,12.220220113718627
10970,1,0,0,14,26,1,23,0,0,1,1,0,10.859220092058028,11.957198595016196
10971,1,1,0,438,107,22,3,0,0,2,66,0,12.012709064021923,12.12256534361105
10972,0,0,0,55,6158,1053,125,12,4,0,0,4,11.012689996183813,12.064825771515835
10973,1,0,6,84,785,91,99,7,0,1,38,0,14.10631115100128,12.334233818573662
10974,1,1,1,62,6892,671,83,2,0,0,0,0,9.8780519579892,11.928389655230117
10975,0,1,2,72,2356,175,322,9,0,0,0,2,10.139008248826523,11.86645840608855
10976,0,0,0,185,524,57,86,7,1,3,3,2,10.73887051396616,12.015482298396847
10977,1,0,1,14,586865,89361,7069,3864,0,1,2,0,11.643168683517283,12.297897604329133
10978,1,0,1,85,73334,11444,3431,30,0,1,13,0,12.308611861674406,12.15413129819157
10979,0,0,0,159,45158,5504,2908,1947,4,2,15,1,11.395289136475478,12.12031546082803
10980,1,1,1,223,56511,1418,1126,12,3,2,32,0,12.389035554512095,12.194323459724256
10981,1,1,0,92,1555,156,222,1,1,3,16,3,11.707128365934018,12.143556513609957
10982,1,1,0,65,12174,1532,1229,903,1,4,12,1,13.11872078060583,12.409528080655903
10983,1,0,0,26,198,23,56,2,0,1,7,0,11.835019371386913,12.188920325505162
10984,0,0,1,45,26109,1510,745,224,0,1,16,0,15.164401290718029,12.542383710957287
10985,1,1,0,93,5574,1000,625,2339,0,2,19,1,8.110576895721605,9.337616689064218
10986,0,1,0,225,1477,336,197,29,1,2,13,4,10.502505199522027,11.617134884276213
10987,1,1,0,358,25974,1743,712,63,1,7,132,0,15.602598285824794,12.505744279681728
10988,1,0,0,20,2336,130,22,16,1,0,0,1,11.19312859718589,12.098367502232884
10989,1,0,4,113,4071,439,322,8,1,3,15,0,11.705843160408957,11.994174179883503
10990,1,0,5,47,22952,760,707,0,1,1,8,0,15.632195155067627,12.574558729746714
10991,0,0,0,274,820,74,311,2,0,2,55,1,12.064495011497895,12.137507575964356
10992,1,0,1,291,965,42,38,10,2,3,21,1,11.490385217087224,12.086099283677566
10993,1,1,0,120,12158,869,2240,211,3,0,0,1,10.33104254466889,11.989012972484408
10994,1,1,5,871,26200,1817,485,81,1,2,125,0,14.322133907095575,12.212920161750093
10995,1,1,0,56,45105,5002,4396,106,0,2,14,0,16.860221581842065,12.747810379415672
10996,1,1,1,327,639,47,5,4,0,3,45,0,14.079908983377681,12.571272444034928
10997,1,0,7,9,3265,279,65,21,0,1,1,1,10.691518108907212,11.994273672561068
10998,0,1,0,46,38430,7168,2317,13406,1,1,1,1,10.652412888588755,12.02606810119026
10999,1,0,3,65,67907,5948,1966,35,1,2,11,1,12.318294306646774,12.133402220552407
11000,1,0,0,151,1470,86,233,14,4,2,2,3,10.763273714206681,11.992307485912498
11001,1,1,3,261,5095,280,175,8,0,2,49,1,12.14171371468932,12.145407608051448
11002,0,1,9,38,329,77,28,0,1,0,0,0,13.074039679249022,12.143991854898648
11003,0,0,0,57,21315,1616,845,340,1,3,9,0,12.188745615237634,12.15039508285683
11004,1,0,1,56,1186,191,150,96,0,1,4,1,11.4894867618119,12.055055734486402
11005,1,1,22,65,511,131,56,4,4,0,0,0,11.834545151413632,12.15646758180313
11006,1,0,0,47,68,30,1,0,0,0,0,0,10.860797961324401,12.180674772349226
11007,0,0,0,10,83,33,17,0,0,0,0,0,11.525725316333718,12.409069571393314
11008,0,0,0,47,15,7,1,0,0,1,1,0,11.698841854786096,12.272828126446177
11009,1,1,1,111,72892,5894,1420,2243,8,1,11,0,12.400940646272364,12.210606459210593
11010,0,1,0,84,260,11,28,2,0,1,22,1,14.401613671431608,12.348552501965552
11011,1,1,1,62,316,11,246,11,0,1,6,0,12.031964737307945,12.34810061474699
11012,1,1,2,64,37572,2444,2148,0,1,1,11,0,13.279392070072197,12.392907975827741
11013,0,0,1,41,31,7,4,0,2,0,0,0,11.342513283619034,12.252537275591214
11014,1,1,1,137,26109,1510,745,224,1,2,27,1,12.572982345758442,11.494176679884522
11015,1,0,0,153,48,4,28,0,5,0,0,1,10.754331680141789,11.9988166123964
11016,1,1,1,45,24456,2696,153,2760,3,2,9,0,12.512825922332027,12.258394645805016
11017,0,0,0,23,21315,1616,845,340,2,1,2,0,11.92026868936175,12.197924184356443
11018,0,0,0,48,94,18,139,0,1,3,3,0,12.28558140350527,12.292023973927193
11019,1,0,0,18,3,3,0,0,0,1,1,0,12.634822836261083,12.355557452989807
11020,1,0,0,183,23982,1103,8,2,0,6,21,0,12.160801568791616,12.165352916178696
11021,1,1,5,999,18223,1897,101,602,2,1,224,0,13.058534139806774,12.262101489455961
11022,1,1,0,74,337,47,10,5,1,0,0,1,11.006116417044522,12.09188441069998
11023,1,0,0,25,3433,566,771,7,0,0,0,1,11.081860476515866,11.926400661654709
11024,0,0,2,211,5043,575,3266,7,0,3,3,0,10.61089055635448,12.036088200301801
11025,0,0,0,103,12111,1158,837,10,1,0,0,1,11.274202268660247,12.113288739255417
11026,1,0,0,54,383179,20227,18330,5892,1,1,5,0,11.945418985487002,12.17521658111064
11027,0,0,0,24,166,47,14,1,0,0,0,0,9.90804905979962,11.868801196337957
11028,0,0,0,62,1420,65,102,7,0,0,0,1,10.219124419294323,11.875901655326437
11029,1,0,3,47,1,1,0,0,0,1,4,0,10.932914383390038,11.999461808527915
11030,1,0,5,97,143615,11812,5750,44,4,4,4,0,12.76012290972192,12.302520794857093
11031,1,0,0,61,4996,364,389,69,4,1,13,0,12.255785309516735,12.216161561647773
11032,0,0,0,9,253,21,151,1,0,1,1,0,12.767751502510025,12.247021863784793
11033,1,1,0,223,45158,5504,2908,1947,3,3,26,1,11.575864266196305,11.996487146187809
11034,0,0,2,37,3276,432,1384,197,0,1,8,0,13.58425911338485,12.180292581338115
11035,0,1,6,278,5487,1341,732,151,8,2,34,0,11.924799271513352,12.129337163203449
11036,1,1,2,56,10772,787,426,74,1,1,14,0,11.83363902871694,12.100238574385493
11037,1,1,4,196,16748,1339,2648,14,0,2,2,1,10.956163276567365,12.021052485273653
11038,0,0,0,62,71,11,4,0,0,0,0,0,10.347095011207907,11.838790958340274
11039,1,0,0,83,1420,65,102,7,1,3,6,0,11.90943913807989,12.28571987619417
11040,0,0,0,18,48,66,18,0,0,0,0,0,10.457903519926143,12.16057777805191
11041,0,0,0,79,1084,143,326,3,2,1,13,0,12.581948769206722,12.21530678925065
